#node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
NEFM,NEFH,9606.ENSP00000221166,9606.ENSP00000311997,0,0,0,0.813,0.179,0.487,0,0.985,0.993
NEFM,INA,9606.ENSP00000221166,9606.ENSP00000358865,0,0,0,0.917,0.277,0.782,0,0.982,0.996
NEFM,NEFL,9606.ENSP00000221166,9606.ENSP00000482169,0,0,0,0.885,0.849,0.835,0,0.988,0.999
NFIX,MBNL1,9606.ENSP00000380781,9606.ENSP00000282486,0,0,0,0,0.056,0,0,0.477,0.485
NID2,TNC,9606.ENSP00000216286,9606.ENSP00000265131,0,0,0,0,0.131,0.292,0,0.128,0.416
NID2,COL14A1,9606.ENSP00000216286,9606.ENSP00000297848,0,0,0,0,0.152,0.096,0,0.326,0.438
NID2,FBN1,9606.ENSP00000216286,9606.ENSP00000325527,0,0,0,0.551,0.342,0.057,0,0.206,0.465
NID2,LUM,9606.ENSP00000216286,9606.ENSP00000266718,0,0,0,0,0.257,0.045,0,0.375,0.518
NID2,COL6A1,9606.ENSP00000216286,9606.ENSP00000355180,0,0,0,0,0.18,0.071,0,0.419,0.519
NID2,COL1A1,9606.ENSP00000216286,9606.ENSP00000225964,0,0,0,0,0.235,0.332,0,0.357,0.643
NID2,FN1,9606.ENSP00000216286,9606.ENSP00000346839,0,0,0,0,0.197,0,0,0.66,0.715
NID2,COL4A2,9606.ENSP00000216286,9606.ENSP00000353654,0,0,0,0,0.231,0.096,0,0.649,0.734
NID2,COL4A1,9606.ENSP00000216286,9606.ENSP00000364979,0,0,0,0,0.276,0.332,0,0.505,0.74
NID2,LAMB2,9606.ENSP00000216286,9606.ENSP00000307156,0,0,0,0,0.1,0.18,0.5,0.403,0.75
NID2,FBLN2,9606.ENSP00000216286,9606.ENSP00000384169,0,0,0,0.553,0.15,0.057,0,0.779,0.807
NID2,LAMA2,9606.ENSP00000216286,9606.ENSP00000400365,0,0,0,0,0.131,0.094,0.5,0.648,0.843
NID2,LAMA4,9606.ENSP00000216286,9606.ENSP00000230538,0,0,0,0,0.177,0.539,0.5,0.519,0.896
NID2,LAMB1,9606.ENSP00000216286,9606.ENSP00000222399,0,0,0,0,0.353,0.261,0.5,0.734,0.928
NID2,LAMC1,9606.ENSP00000216286,9606.ENSP00000258341,0,0,0,0,0.195,0.592,0.5,0.918,0.984
NID2,HSPG2,9606.ENSP00000216286,9606.ENSP00000363827,0,0,0,0,0.194,0.647,0.5,0.997,0.999
NIPSNAP2,RAB7A,9606.ENSP00000313050,9606.ENSP00000265062,0,0,0,0,0.094,0,0.4,0.1,0.468
NIPSNAP2,LAMTOR1,9606.ENSP00000313050,9606.ENSP00000278671,0,0,0,0,0.121,0.161,0.4,0,0.518
NIPSNAP2,GJA1,9606.ENSP00000313050,9606.ENSP00000282561,0,0,0,0,0.042,0,0.4,0,0.4
NIPSNAP2,GABARAP,9606.ENSP00000313050,9606.ENSP00000306866,0,0,0,0,0.049,0.404,0,0.585,0.744
NIPSNAP2,JUP,9606.ENSP00000313050,9606.ENSP00000377508,0,0,0,0,0.042,0,0.4,0.064,0.415
NIPSNAP2,CDC42,9606.ENSP00000313050,9606.ENSP00000497733,0,0,0,0,0.088,0,0.4,0,0.429
NIPSNAP2,TFRC,9606.ENSP00000313050,9606.ENSP00000376197,0,0,0,0,0.092,0,0.4,0,0.432
NIPSNAP2,PSPH,9606.ENSP00000313050,9606.ENSP00000378854,0,0,0,0,0.067,0,0,0.425,0.441
NIPSNAP2,PAK2,9606.ENSP00000313050,9606.ENSP00000314067,0,0,0,0,0.111,0,0.4,0,0.444
NIPSNAP2,CHCHD2,9606.ENSP00000313050,9606.ENSP00000378812,0,0,0,0,0.127,0,0,0.421,0.473
NIPSNAP2,SUMF2,9606.ENSP00000313050,9606.ENSP00000498402,0,0,0,0,0.056,0.091,0,0.562,0.591
NME1,AK1,9606.ENSP00000337060,9606.ENSP00000223836,0.053,0,0,0,0.08,0,0.716,0.303,0.805
NME1,CDK4,9606.ENSP00000337060,9606.ENSP00000257904,0,0,0,0,0.362,0,0,0.216,0.478
NME1,RPS15,9606.ENSP00000337060,9606.ENSP00000466010,0.041,0,0,0,0.401,0,0,0.044,0.403
NME1,JUP,9606.ENSP00000337060,9606.ENSP00000377508,0,0,0,0,0,0.135,0.216,0.192,0.404
NME1,RPL36,9606.ENSP00000337060,9606.ENSP00000464342,0,0,0,0,0.372,0,0,0.1,0.411
NME1,GMPS,9606.ENSP00000337060,9606.ENSP00000419851,0.056,0,0,0,0.175,0,0,0.311,0.417
NME1,CFL1,9606.ENSP00000337060,9606.ENSP00000432660,0,0,0,0,0.085,0.247,0,0.234,0.427
NME1,CMPK1,9606.ENSP00000337060,9606.ENSP00000360939,0.053,0,0,0,0.087,0,0.223,0.257,0.434
NME1,CRABP2,9606.ENSP00000337060,9606.ENSP00000482841,0,0,0,0,0.083,0.067,0,0.403,0.444
NME1,TXN,9606.ENSP00000337060,9606.ENSP00000363641,0,0,0,0,0.27,0.061,0,0.258,0.447
NME1,HSPA8,9606.ENSP00000337060,9606.ENSP00000437125,0.044,0.005,0,0,0.182,0.208,0,0.253,0.476
NME1,KDM1A,9606.ENSP00000337060,9606.ENSP00000383042,0,0,0,0,0.061,0,0,0.47,0.481
NME1,SET,9606.ENSP00000337060,9606.ENSP00000361777,0,0,0,0,0.167,0.292,0,0.864,0.912
NME1,ANP32A,9606.ENSP00000337060,9606.ENSP00000417864,0,0,0,0,0.067,0,0,0.978,0.978
NNMT,CD38,9606.ENSP00000441434,9606.ENSP00000226279,0,0,0,0,0.044,0,0.9,0.278,0.925
NPM1,CD38,9606.ENSP00000296930,9606.ENSP00000226279,0,0,0,0,0.042,0,0,0.473,0.473
NPM1,HIST1H4A,9606.ENSP00000296930,9606.ENSP00000244537,0,0,0,0,0.075,0.796,0.5,0.813,0.98
NPM1,SBDS,9606.ENSP00000296930,9606.ENSP00000246868,0,0,0,0,0.087,0,0,0.549,0.57
NPM1,NASP,9606.ENSP00000296930,9606.ENSP00000255120,0,0,0,0,0.27,0,0,0.642,0.728
NPM1,PDGFRA,9606.ENSP00000296930,9606.ENSP00000257290,0,0,0,0,0,0.168,0,0.519,0.583
NPM1,CDK4,9606.ENSP00000296930,9606.ENSP00000257904,0,0,0,0,0.175,0.071,0,0.396,0.497
NPM1,WDR12,9606.ENSP00000296930,9606.ENSP00000261015,0,0,0,0,0.204,0.219,0,0.282,0.515
NPM1,KPNA3,9606.ENSP00000296930,9606.ENSP00000261667,0,0,0,0,0.108,0.422,0,0.06,0.473
NPM1,RPS27A,9606.ENSP00000296930,9606.ENSP00000272317,0,0,0,0,0.339,0.292,0,0.11,0.547
NPM1,EIF4A2,9606.ENSP00000296930,9606.ENSP00000326381,0,0,0,0,0.18,0.184,0,0.183,0.406
NPM1,TXN,9606.ENSP00000296930,9606.ENSP00000363641,0,0,0,0,0.122,0.296,0,0.167,0.44
NPM1,HSPA8,9606.ENSP00000296930,9606.ENSP00000437125,0,0,0,0,0.196,0.047,0,0.333,0.444
NPM1,RABL6,9606.ENSP00000296930,9606.ENSP00000360727,0,0,0,0,0.047,0,0,0.465,0.468
NPM1,CFL1,9606.ENSP00000296930,9606.ENSP00000432660,0,0,0,0,0.13,0.292,0,0.221,0.479
NPM1,PELP1,9606.ENSP00000296930,9606.ENSP00000301396,0,0,0,0,0.14,0.387,0,0.14,0.507
NPM1,HNRNPH1,9606.ENSP00000296930,9606.ENSP00000349168,0,0,0,0,0.198,0.295,0,0.251,0.54
NPM1,NUP43,9606.ENSP00000296930,9606.ENSP00000342262,0,0,0,0,0.153,0,0.5,0,0.558
NPM1,KPNA1,9606.ENSP00000296930,9606.ENSP00000343701,0,0,0,0,0.115,0.458,0,0.155,0.559
NPM1,UBE2I,9606.ENSP00000296930,9606.ENSP00000348056,0,0,0,0,0.156,0,0.4,0.202,0.561
NPM1,TPT1,9606.ENSP00000296930,9606.ENSP00000477781,0,0,0,0,0.333,0,0,0.37,0.562
NPM1,DKC1,9606.ENSP00000296930,9606.ENSP00000358563,0,0,0,0,0.366,0.101,0,0.348,0.596
NPM1,FN1,9606.ENSP00000296930,9606.ENSP00000346839,0,0,0,0,0.049,0.071,0.4,0.489,0.693
NPM1,HIST1H1C,9606.ENSP00000296930,9606.ENSP00000339566,0,0,0,0,0.076,0.421,0,0.475,0.694
NPM1,GNAS,9606.ENSP00000296930,9606.ENSP00000360141,0,0,0,0,0.059,0,0,0.694,0.7
NPM1,SET,9606.ENSP00000296930,9606.ENSP00000361777,0,0,0,0,0.472,0,0,0.467,0.707
NPM1,SRSF2,9606.ENSP00000296930,9606.ENSP00000376276,0,0,0,0,0.124,0.073,0,0.695,0.73
NPM1,YWHAZ,9606.ENSP00000296930,9606.ENSP00000379287,0,0,0,0,0.204,0.382,0,0.523,0.745
NPM1,KIF5B,9606.ENSP00000296930,9606.ENSP00000307078,0,0,0,0,0.06,0,0.5,0.575,0.782
NPM1,HDAC2,9606.ENSP00000296930,9606.ENSP00000430432,0,0,0,0,0.158,0.292,0,0.75,0.838
NPM1,TPM3,9606.ENSP00000296930,9606.ENSP00000498577,0,0,0,0,0.121,0,0.5,0.678,0.846
NTMT1,SET,9606.ENSP00000483489,9606.ENSP00000361777,0,0,0,0,0.072,0.295,0,0.245,0.463
NUDCD3,PTGES3,9606.ENSP00000347626,9606.ENSP00000482075,0,0,0,0,0.135,0,0,0.781,0.802
NUP43,NPM1,9606.ENSP00000342262,9606.ENSP00000296930,0,0,0,0,0.153,0,0.5,0,0.558
NUP43,SRSF2,9606.ENSP00000342262,9606.ENSP00000376276,0,0,0,0,0.067,0,0.4,0.06,0.427
NUP43,HSPA8,9606.ENSP00000342262,9606.ENSP00000437125,0,0,0,0,0.106,0,0.4,0.096,0.473
NUP43,ERH,9606.ENSP00000342262,9606.ENSP00000451080,0,0,0,0,0.276,0.164,0,0.32,0.553
NUP43,UBE2I,9606.ENSP00000342262,9606.ENSP00000348056,0,0,0,0,0.171,0,0.5,0.172,0.627
NXN,TXNL1,9606.ENSP00000337443,9606.ENSP00000217515,0,0,0,0,0.054,0,0,0.572,0.578
NXN,GLOD4,9606.ENSP00000337443,9606.ENSP00000301329,0,0.484,0,0,0.047,0,0,0.119,0.529
NXN,TXN,9606.ENSP00000337443,9606.ENSP00000363641,0,0,0,0,0.044,0.072,0,0.83,0.836
OGFRL1,CDK4,9606.ENSP00000359464,9606.ENSP00000257904,0,0,0,0,0,0.477,0,0,0.477
OGN,COL1A1,9606.ENSP00000364711,9606.ENSP00000225964,0,0,0,0,0.156,0.091,0,0.434,0.528
OGN,CDK4,9606.ENSP00000364711,9606.ENSP00000257904,0,0,0,0,0,0.071,0,0.405,0.424
OGN,LUM,9606.ENSP00000364711,9606.ENSP00000266718,0,0,0,0.651,0.365,0,0.5,0.593,0.859
OGN,COL14A1,9606.ENSP00000364711,9606.ENSP00000297848,0,0,0,0,0.415,0.431,0,0.399,0.782
OGN,FBN1,9606.ENSP00000364711,9606.ENSP00000325527,0,0,0,0,0.193,0.099,0,0.398,0.525
OGN,FBLN1,9606.ENSP00000364711,9606.ENSP00000331544,0,0,0,0,0.246,0.099,0,0.356,0.524
OGN,PRELP,9606.ENSP00000364711,9606.ENSP00000343924,0,0.042,0,0.624,0.186,0,0.5,0.548,0.8
OGN,FBLN5,9606.ENSP00000364711,9606.ENSP00000345008,0,0,0,0,0.267,0.099,0,0.356,0.538
OGN,HLA-DRB1,9606.ENSP00000364711,9606.ENSP00000353099,0,0,0,0,0.08,0.192,0,0.52,0.612
OGN,COL6A1,9606.ENSP00000364711,9606.ENSP00000355180,0,0,0,0,0.208,0.091,0,0.396,0.527
OGN,HSPG2,9606.ENSP00000364711,9606.ENSP00000363827,0,0,0,0,0.056,0,0,0.489,0.497
OGN,EFEMP1,9606.ENSP00000364711,9606.ENSP00000378058,0,0,0,0,0.162,0.099,0,0.285,0.413
OGN,LAMA2,9606.ENSP00000364711,9606.ENSP00000400365,0,0,0,0,0.292,0.108,0,0.173,0.432
OGN,SPP1,9606.ENSP00000364711,9606.ENSP00000378517,0,0,0,0,0,0,0,0.434,0.434
OGN,ACAN,9606.ENSP00000364711,9606.ENSP00000387356,0,0,0,0,0.042,0.045,0.5,0.448,0.714
OS9,CANX,9606.ENSP00000318165,9606.ENSP00000247461,0,0,0,0,0.077,0.19,0,0.949,0.958
OS9,CDK4,9606.ENSP00000318165,9606.ENSP00000257904,0,0,0,0,0.057,0,0,0.475,0.484
OS9,GGH,9606.ENSP00000318165,9606.ENSP00000260118,0,0,0,0,0,0.42,0,0.052,0.426
OS9,ELOB,9606.ENSP00000318165,9606.ENSP00000262306,0,0,0,0,0,0,0.54,0.169,0.601
OS9,RAB7A,9606.ENSP00000318165,9606.ENSP00000265062,0,0,0,0,0.074,0,0,0.392,0.412
OS9,RPS27A,9606.ENSP00000318165,9606.ENSP00000272317,0,0,0,0,0,0,0.5,0.101,0.531
OS9,CPNE6,9606.ENSP00000318165,9606.ENSP00000440077,0,0,0,0,0,0.132,0,0.494,0.542
OS9,SERPINH1,9606.ENSP00000318165,9606.ENSP00000434412,0,0,0,0,0.066,0.758,0,0.184,0.799
OSBP,RAB10,9606.ENSP00000263847,9606.ENSP00000264710,0,0,0,0,0.056,0.063,0,0.394,0.417
OSBP,VAPB,9606.ENSP00000263847,9606.ENSP00000417175,0,0,0,0,0.085,0.706,0.4,0.821,0.967
OSBP,VAPA,9606.ENSP00000263847,9606.ENSP00000345656,0,0,0,0,0.05,0.988,0.4,0.998,0.999
PACSIN1,SYN1,9606.ENSP00000484060,9606.ENSP00000295987,0,0,0,0,0.248,0,0,0.271,0.428
PACSIN1,PRPF40B,9606.ENSP00000484060,9606.ENSP00000448073,0,0,0,0,0,0,0,0.423,0.422
PAK2,TXNL1,9606.ENSP00000314067,9606.ENSP00000217515,0,0,0,0,0.054,0,0.4,0,0.408
PAK2,RHOQ,9606.ENSP00000314067,9606.ENSP00000238738,0,0,0,0,0.07,0.391,0.5,0.174,0.735
PAK2,RAC2,9606.ENSP00000314067,9606.ENSP00000249071,0,0,0,0,0.069,0.512,0.9,0.692,0.984
PAK2,ACTR3,9606.ENSP00000314067,9606.ENSP00000263238,0,0,0,0,0.265,0.071,0,0.36,0.525
PAK2,STAM2,9606.ENSP00000314067,9606.ENSP00000263904,0,0.029,0,0,0.092,0.117,0.4,0.18,0.552
PAK2,MCAM,9606.ENSP00000314067,9606.ENSP00000264036,0,0,0,0,0.054,0.062,0.4,0.048,0.425
PAK2,RAB7A,9606.ENSP00000314067,9606.ENSP00000265062,0,0,0,0,0.135,0,0.4,0,0.459
PAK2,RPS27A,9606.ENSP00000314067,9606.ENSP00000272317,0,0,0,0,0.097,0.072,0.5,0.051,0.549
PAK2,LAMTOR1,9606.ENSP00000314067,9606.ENSP00000278671,0,0,0,0,0.055,0,0.4,0.064,0.422
PAK2,GJA1,9606.ENSP00000314067,9606.ENSP00000282561,0,0,0,0,0,0,0.4,0,0.4
PAK2,RHOC,9606.ENSP00000314067,9606.ENSP00000285735,0,0,0,0,0.065,0.239,0,0.515,0.625
PAK2,CFL2,9606.ENSP00000314067,9606.ENSP00000298159,0,0,0,0,0.057,0.068,0,0.379,0.406
PAK2,NIPSNAP2,9606.ENSP00000314067,9606.ENSP00000313050,0,0,0,0,0.111,0,0.4,0,0.444
PAK2,CFL1,9606.ENSP00000314067,9606.ENSP00000432660,0,0,0,0,0.082,0.068,0,0.38,0.423
PAK2,JUP,9606.ENSP00000314067,9606.ENSP00000377508,0,0,0,0,0.057,0.076,0.4,0,0.431
PAK2,TFRC,9606.ENSP00000314067,9606.ENSP00000376197,0,0,0,0,0.087,0,0.4,0.07,0.446
PAK2,PSMD9,9606.ENSP00000314067,9606.ENSP00000440485,0,0,0,0,0.152,0,0.4,0,0.469
PAK2,TPM3,9606.ENSP00000314067,9606.ENSP00000498577,0,0,0,0,0.095,0.096,0.4,0.049,0.47
PAK2,RHOA,9606.ENSP00000314067,9606.ENSP00000400175,0,0,0,0,0.078,0.27,0,0.591,0.701
PAK2,RAC1,9606.ENSP00000314067,9606.ENSP00000348461,0,0,0,0,0.077,0.84,0.7,0.666,0.983
PAK2,CDC42,9606.ENSP00000314067,9606.ENSP00000497733,0,0,0,0,0.094,0.873,0.9,0.848,0.998
PCNA,NASP,9606.ENSP00000368458,9606.ENSP00000255120,0,0,0,0,0.62,0.085,0,0,0.637
PCNA,CDK4,9606.ENSP00000368458,9606.ENSP00000257904,0,0,0,0,0.387,0.791,0.9,0.781,0.996
PCNA,MCM4,9606.ENSP00000368458,9606.ENSP00000262105,0,0,0,0,0.875,0.637,0,0.3,0.965
PCNA,RPS27A,9606.ENSP00000368458,9606.ENSP00000272317,0,0,0,0,0.15,0.962,0.5,0.102,0.983
PCNA,FEN1,9606.ENSP00000368458,9606.ENSP00000305480,0.042,0,0,0,0.776,0.999,0.5,0.505,0.999
PCNA,UBE2N,9606.ENSP00000368458,9606.ENSP00000316176,0,0,0,0,0.177,0.26,0.5,0.352,0.776
PCNA,UBE2I,9606.ENSP00000368458,9606.ENSP00000348056,0,0,0,0,0.091,0.869,0.4,0.186,0.934
PCNA,KDM1A,9606.ENSP00000368458,9606.ENSP00000383042,0,0,0,0,0.436,0,0,0,0.436
PCNA,B2M,9606.ENSP00000368458,9606.ENSP00000497910,0,0,0,0,0.604,0.305,0,0.23,0.77
PDCD4,XPO5,9606.ENSP00000280154,9606.ENSP00000265351,0,0,0,0,0.042,0,0,0.54,0.541
PDCD4,RHOB,9606.ENSP00000280154,9606.ENSP00000272233,0,0,0,0,0.049,0,0,0.41,0.415
PDCD4,EIF4A2,9606.ENSP00000280154,9606.ENSP00000326381,0,0,0,0,0.164,0.684,0,0.997,0.999
PDCL3,TXN,9606.ENSP00000264254,9606.ENSP00000363641,0,0,0,0,0.063,0.048,0,0.618,0.629
PDGFRA,COL1A1,9606.ENSP00000257290,9606.ENSP00000225964,0,0,0,0,0.258,0,0,0.591,0.684
PDGFRA,LAMA4,9606.ENSP00000257290,9606.ENSP00000230538,0,0,0,0,0.262,0.048,0,0.224,0.407
PDGFRA,SPP1,9606.ENSP00000257290,9606.ENSP00000378517,0,0,0,0,0.085,0,0,0.373,0.402
PDGFRA,FBLN1,9606.ENSP00000257290,9606.ENSP00000331544,0,0,0,0,0.234,0,0,0.254,0.404
PDGFRA,COL14A1,9606.ENSP00000257290,9606.ENSP00000297848,0,0,0,0,0.206,0,0,0.288,0.411
PDGFRA,YAP1,9606.ENSP00000257290,9606.ENSP00000478927,0,0,0,0,0.117,0.046,0,0.369,0.422
PDGFRA,LAMA2,9606.ENSP00000257290,9606.ENSP00000400365,0,0,0,0,0.262,0.048,0,0.257,0.433
PDGFRA,COL4A1,9606.ENSP00000257290,9606.ENSP00000364979,0,0,0,0,0.165,0,0,0.357,0.44
PDGFRA,MCAM,9606.ENSP00000257290,9606.ENSP00000264036,0,0,0,0,0.067,0.045,0,0.432,0.45
PDGFRA,GJA1,9606.ENSP00000257290,9606.ENSP00000282561,0,0,0,0,0.184,0,0,0.387,0.479
PDGFRA,COL6A1,9606.ENSP00000257290,9606.ENSP00000355180,0,0,0,0,0.276,0,0,0.314,0.482
PDGFRA,MOG,9606.ENSP00000257290,9606.ENSP00000366091,0,0,0,0,0.047,0.041,0,0.538,0.54
PDGFRA,FN1,9606.ENSP00000257290,9606.ENSP00000346839,0,0,0,0,0.117,0,0,0.533,0.57
PDGFRA,CDC42,9606.ENSP00000257290,9606.ENSP00000497733,0,0,0,0,0.055,0.071,0,0.56,0.58
PDGFRA,NPM1,9606.ENSP00000257290,9606.ENSP00000296930,0,0,0,0,0,0.168,0,0.519,0.583
PDGFRA,TFRC,9606.ENSP00000257290,9606.ENSP00000376197,0,0,0,0,0.075,0.161,0,0.522,0.596
PDGFRA,GNAS,9606.ENSP00000257290,9606.ENSP00000360141,0,0,0,0,0.067,0.106,0,0.571,0.61
PDGFRA,PLP1,9606.ENSP00000257290,9606.ENSP00000481006,0,0,0,0,0.084,0,0,0.604,0.622
PDGFRA,LUM,9606.ENSP00000257290,9606.ENSP00000266718,0,0,0,0,0.438,0.064,0,0.346,0.626
PDGFRA,PLCB3,9606.ENSP00000257290,9606.ENSP00000443631,0,0,0,0,0,0,0.65,0.055,0.655
PDGFRA,MBP,9606.ENSP00000257290,9606.ENSP00000380958,0,0,0,0,0.087,0,0,0.692,0.707
PDGFRA,FGF1,9606.ENSP00000257290,9606.ENSP00000480791,0,0,0,0,0.103,0.168,0.65,0.389,0.819
PDLIM3,JUP,9606.ENSP00000284767,9606.ENSP00000377508,0,0,0,0,0.079,0.071,0,0.396,0.438
PDLIM3,PRKAG2,9606.ENSP00000284767,9606.ENSP00000287878,0,0,0,0,0.117,0,0,0.424,0.469
PELP1,HIST1H4A,9606.ENSP00000301396,9606.ENSP00000244537,0,0,0,0,0.063,0.527,0,0,0.538
PELP1,CDK4,9606.ENSP00000301396,9606.ENSP00000257904,0,0,0,0,0.093,0.096,0,0.469,0.527
PELP1,WDR12,9606.ENSP00000301396,9606.ENSP00000261015,0,0,0,0,0.176,0.094,0.5,0.155,0.642
PELP1,NPM1,9606.ENSP00000301396,9606.ENSP00000296930,0,0,0,0,0.14,0.387,0,0.14,0.507
PELP1,RPL36,9606.ENSP00000301396,9606.ENSP00000464342,0,0,0,0,0.067,0.127,0.5,0,0.557
PELP1,HDAC2,9606.ENSP00000301396,9606.ENSP00000430432,0,0,0,0,0.088,0.312,0,0.557,0.698
PELP1,KDM1A,9606.ENSP00000301396,9606.ENSP00000383042,0,0,0,0,0.146,0.292,0,0.547,0.702
PFKFB2,PRKAG2,9606.ENSP00000356047,9606.ENSP00000287878,0.045,0,0,0,0.065,0,0.65,0.263,0.739
PFKFB2,PRKAG1,9606.ENSP00000356047,9606.ENSP00000323867,0.045,0,0,0,0.058,0,0.65,0.242,0.729
PFKFB2,ENO3,9606.ENSP00000356047,9606.ENSP00000324105,0,0,0,0,0,0,0.281,0.247,0.435
PFKFB2,YWHAB,9606.ENSP00000356047,9606.ENSP00000361930,0,0,0,0,0.042,0.488,0,0.049,0.492
PFKFB2,YWHAZ,9606.ENSP00000356047,9606.ENSP00000379287,0,0,0,0,0.042,0.662,0,0.049,0.665
PGLS,TALDO1,9606.ENSP00000252603,9606.ENSP00000321259,0.111,0,0,0,0.27,0.211,0,0.732,0.845
PGM5,TALDO1,9606.ENSP00000379678,9606.ENSP00000321259,0.12,0,0,0,0.19,0.261,0.309,0.349,0.72
PGM5,ENO3,9606.ENSP00000379678,9606.ENSP00000324105,0,0,0,0,0.369,0.072,0,0.295,0.551
PGM5,ASS1,9606.ENSP00000379678,9606.ENSP00000361471,0,0,0,0,0,0,0,0.515,0.515
PGM5,SNTB1,9606.ENSP00000379678,9606.ENSP00000378965,0,0,0,0,0,0,0.54,0.051,0.544
PHGDH,KPNA3,9606.ENSP00000493382,9606.ENSP00000261667,0,0,0,0,0.042,0,0,0.79,0.79
PHGDH,ELOB,9606.ENSP00000493382,9606.ENSP00000262306,0,0,0,0,0.044,0,0,0.408,0.409
PHGDH,ALDH1A1,9606.ENSP00000493382,9606.ENSP00000297785,0.048,0,0,0,0.087,0.104,0.218,0.206,0.428
PHGDH,TALDO1,9606.ENSP00000493382,9606.ENSP00000321259,0.07,0,0,0,0.048,0.107,0,0.36,0.426
PHGDH,KPNA1,9606.ENSP00000493382,9606.ENSP00000343701,0,0,0,0,0.042,0,0,0.796,0.796
PHGDH,ASS1,9606.ENSP00000493382,9606.ENSP00000361471,0.057,0,0,0,0.303,0.183,0,0.558,0.731
PHGDH,PSPH,9606.ENSP00000493382,9606.ENSP00000378854,0.115,0,0,0,0.167,0.206,0.376,0.858,0.938
PHGDH,YWHAZ,9606.ENSP00000493382,9606.ENSP00000379287,0,0,0,0,0,0.069,0,0.46,0.476
PHGDH,PYCR1,9606.ENSP00000493382,9606.ENSP00000384949,0,0,0,0,0.145,0,0,0.427,0.489
PHGDH,GMPS,9606.ENSP00000493382,9606.ENSP00000419851,0.042,0,0,0,0.109,0,0,0.452,0.491
PHGDH,HSPA8,9606.ENSP00000493382,9606.ENSP00000437125,0,0,0,0,0.114,0.359,0,0.274,0.552
PIP4K2C,PLCB3,9606.ENSP00000347032,9606.ENSP00000443631,0,0,0,0,0.042,0,0.697,0.081,0.71
PLCB3,PDGFRA,9606.ENSP00000443631,9606.ENSP00000257290,0,0,0,0,0,0,0.65,0.055,0.655
PLCB3,PIP4K2C,9606.ENSP00000443631,9606.ENSP00000347032,0,0,0,0,0.042,0,0.697,0.081,0.71
PLCB3,CAMK2A,9606.ENSP00000443631,9606.ENSP00000500386,0,0,0,0,0.068,0,0.9,0.237,0.922
PLP1,NEFM,9606.ENSP00000481006,9606.ENSP00000221166,0,0,0,0,0.198,0,0,0.332,0.441
PLP1,PDGFRA,9606.ENSP00000481006,9606.ENSP00000257290,0,0,0,0,0.084,0,0,0.604,0.622
PLP1,SYT1,9606.ENSP00000481006,9606.ENSP00000261205,0,0,0,0,0.186,0.094,0,0.321,0.456
PLP1,APOD,9606.ENSP00000481006,9606.ENSP00000345179,0,0,0,0,0.259,0,0,0.248,0.419
PLP1,MOG,9606.ENSP00000481006,9606.ENSP00000366091,0,0,0,0,0.247,0,0,0.877,0.903
PLP1,ERMN,9606.ENSP00000481006,9606.ENSP00000380453,0,0,0,0,0.354,0,0,0.497,0.662
PLP1,MBP,9606.ENSP00000481006,9606.ENSP00000380958,0,0,0,0,0.405,0.512,0,0.962,0.988
PLP1,NEFL,9606.ENSP00000481006,9606.ENSP00000482169,0,0,0,0,0.199,0,0,0.379,0.482
PPP2R1A,HIST1H4A,9606.ENSP00000324804,9606.ENSP00000244537,0,0,0,0,0.049,0.51,0,0.074,0.53
PPP2R1A,UBE2M,9606.ENSP00000324804,9606.ENSP00000253023,0,0,0,0,0.203,0.292,0,0.045,0.414
PPP2R1A,CDK4,9606.ENSP00000324804,9606.ENSP00000257904,0,0,0,0,0.175,0.225,0,0.215,0.455
PPP2R1A,RAB11A,9606.ENSP00000324804,9606.ENSP00000261890,0,0,0,0,0.141,0.229,0.5,0.179,0.692
PPP2R1A,RPS27A,9606.ENSP00000324804,9606.ENSP00000272317,0,0,0,0,0.12,0.053,0.5,0.096,0.573
PPP2R1A,RAB8A,9606.ENSP00000324804,9606.ENSP00000300935,0,0,0,0,0.078,0,0.5,0.098,0.547
PPP2R1A,ARID1A,9606.ENSP00000324804,9606.ENSP00000320485,0,0,0,0,0.074,0,0,0.911,0.914
PPP2R1A,RAB1A,9606.ENSP00000324804,9606.ENSP00000387286,0,0,0,0,0.081,0,0,0.445,0.469
PPP2R1A,SET,9606.ENSP00000324804,9606.ENSP00000361777,0,0,0,0,0.098,0.138,0,0.434,0.521
PPP2R1A,HSPA8,9606.ENSP00000324804,9606.ENSP00000437125,0,0,0,0,0.312,0.301,0,0.205,0.585
PPP2R1A,YWHAZ,9606.ENSP00000324804,9606.ENSP00000379287,0,0,0,0,0.099,0.06,0,0.558,0.593
PPP2R1A,YWHAB,9606.ENSP00000324804,9606.ENSP00000361930,0,0,0,0,0.166,0.182,0.4,0.598,0.813
PPP2R1A,YAP1,9606.ENSP00000324804,9606.ENSP00000478927,0,0,0,0,0.06,0.058,0.9,0.099,0.909
PPP2R1A,STK25,9606.ENSP00000324804,9606.ENSP00000325748,0,0,0,0,0.188,0.994,0,0.396,0.996
PPP2R1A,PPP2R2C,9606.ENSP00000324804,9606.ENSP00000372042,0,0,0,0,0,0.994,0.9,0.677,0.999
